Date,Close
10/1/2012,1.28858
10/2/2012,1.2916
10/3/2012,1.2918
10/4/2012,1.3019
10/5/2012,1.3033
10/6/2012,1.3031
10/7/2012,1.3018
10/8/2012,1.2966
10/9/2012,1.28734
10/10/2012,1.2847
10/11/2012,1.2926
10/12/2012,1.2949
10/13/2012,1.2953
10/14/2012,1.2945
10/15/2012,1.2949
10/16/2012,1.30932
10/17/2012,1.3111
10/18/2012,1.3075
10/19/2012,1.3023
10/20/2012,1.302
10/21/2012,1.3023
10/22/2012,1.30595
10/23/2012,1.2982
10/24/2012,1.2964
10/25/2012,1.2938
10/26/2012,1.2937
10/27/2012,1.2937
10/28/2012,1.292
10/29/2012,1.2905
10/30/2012,1.2962
10/31/2012,1.2963
11/1/2012,1.2945
11/2/2012,1.2836
11/3/2012,1.2838
11/4/2012,1.2826
11/5/2012,1.28
11/6/2012,1.2806
11/7/2012,1.2758
11/8/2012,1.2744
11/9/2012,1.271
11/10/2012,1.2706
11/11/2012,1.2718
11/12/2012,1.2707
11/13/2012,1.2708
11/14/2012,1.273
11/15/2012,1.2781
11/16/2012,1.2741
11/17/2012,1.2743
11/18/2012,1.27592
11/19/2012,1.27736
11/20/2012,1.2816
11/21/2012,1.2857
11/22/2012,1.287
11/23/2012,1.2977
11/24/2012,1.2973
11/25/2012,1.2964
11/26/2012,1.29862
11/27/2012,1.2936
11/28/2012,1.295
11/29/2012,1.2974
11/30/2012,1.2985
12/1/2012,1.2984
12/2/2012,1.29941
12/3/2012,1.30641
12/4/2012,1.30959
12/5/2012,1.3068
12/6/2012,1.29617
12/7/2012,1.2926
12/8/2012,1.2927
12/9/2012,1.2898
12/10/2012,1.2937
12/11/2012,1.3011
12/12/2012,1.3065
12/13/2012,1.30766
12/14/2012,1.3161
12/15/2012,1.3153
12/16/2012,1.31676
12/17/2012,1.3164
12/18/2012,1.3228
12/19/2012,1.3212
12/20/2012,1.3234
12/21/2012,1.3188
12/22/2012,1.3188
12/23/2012,1.3183
12/24/2012,1.318
12/25/2012,1.3179
12/26/2012,1.32261
12/27/2012,1.3245
12/28/2012,1.3215
12/29/2012,1.3215
12/30/2012,1.3226
12/31/2012,1.3197
1/1/2013,1.3197
1/2/2013,1.3179
1/3/2013,1.30255
1/4/2013,1.3067
1/5/2013,1.3067
1/6/2013,1.30701
1/7/2013,1.3125
1/8/2013,1.3081
1/9/2013,1.30534
1/10/2013,1.32736
1/11/2013,1.3342
1/12/2013,1.334
1/13/2013,1.33583
1/14/2013,1.3374
1/15/2013,1.3306
1/16/2013,1.329
1/17/2013,1.3374
1/18/2013,1.3312
1/19/2013,1.3314
1/20/2013,1.3315
1/21/2013,1.33123
1/22/2013,1.3317
1/23/2013,1.3307
1/24/2013,1.33709
1/25/2013,1.3459
1/26/2013,1.346
1/27/2013,1.3464
1/28/2013,1.34461
1/29/2013,1.34886
1/30/2013,1.3569
1/31/2013,1.3612
2/1/2013,1.3642
2/2/2013,1.3642
2/3/2013,1.3648
2/4/2013,1.35097
2/5/2013,1.3579
2/6/2013,1.352
2/7/2013,1.33913
2/8/2013,1.3362
2/9/2013,1.3362
2/10/2013,1.3367
2/11/2013,1.34058
2/12/2013,1.3452
2/13/2013,1.34437
2/14/2013,1.3351
2/15/2013,1.3366
2/16/2013,1.3363
2/17/2013,1.3341
2/18/2013,1.3354
2/19/2013,1.3391
2/20/2013,1.3275
2/21/2013,1.31896
2/22/2013,1.3191
2/23/2013,1.3192
2/24/2013,1.31967
2/25/2013,1.3059
2/26/2013,1.30643
2/27/2013,1.3151
2/28/2013,1.30578
3/1/2013,1.3017
3/2/2013,1.3018
3/3/2013,1.3016
3/4/2013,1.3036
3/5/2013,1.3047
3/6/2013,1.2977
3/7/2013,1.3111
3/8/2013,1.3004
3/9/2013,1.3007
3/10/2013,1.2988
3/11/2013,1.3028
3/12/2013,1.3028
3/13/2013,1.29583
3/14/2013,1.3013
3/15/2013,1.3074
3/16/2013,1.3077
3/17/2013,1.29036
3/18/2013,1.29438
3/19/2013,1.2862
3/20/2013,1.2937
3/21/2013,1.2904
3/22/2013,1.2989
3/23/2013,1.2989
3/24/2013,1.3027
3/25/2013,1.2856
3/26/2013,1.2859
3/27/2013,1.27773
3/28/2013,1.28185
3/29/2013,1.282
3/30/2013,1.282
3/31/2013,1.2806
4/1/2013,1.2845
4/2/2013,1.2824
4/3/2013,1.2842
4/4/2013,1.2927
4/5/2013,1.2921
4/6/2013,1.2921
4/7/2013,1.3003
4/8/2013,1.3013
4/9/2013,1.3081
4/10/2013,1.30658
4/11/2013,1.3109
4/12/2013,1.311
4/13/2013,1.311
4/14/2013,1.31046
4/15/2013,1.3052
4/16/2013,1.3174
4/17/2013,1.3029
4/18/2013,1.3055
4/19/2013,1.305
4/20/2013,1.3052
4/21/2013,1.30641
4/22/2013,1.3062
4/23/2013,1.3
4/24/2013,1.3013
4/25/2013,1.3008
4/26/2013,1.3029
4/27/2013,1.3029
4/28/2013,1.30441
4/29/2013,1.3097
4/30/2013,1.3166
5/1/2013,1.31766
5/2/2013,1.30633
5/3/2013,1.3116
5/4/2013,1.3116
5/5/2013,1.31132
5/6/2013,1.30731
5/7/2013,1.30735
5/8/2013,1.3159
5/9/2013,1.30365
5/10/2013,1.299
5/11/2013,1.2992
5/12/2013,1.2967
5/13/2013,1.2978
5/14/2013,1.2932
5/15/2013,1.2875
5/16/2013,1.28867
5/17/2013,1.28347
5/18/2013,1.2838
5/19/2013,1.2838
5/20/2013,1.2895
5/21/2013,1.2918
5/22/2013,1.28472
5/23/2013,1.2931
5/24/2013,1.2931
5/25/2013,1.2931
5/26/2013,1.294
5/27/2013,1.29304
5/28/2013,1.28541
5/29/2013,1.294
5/30/2013,1.3047
5/31/2013,1.2998
6/1/2013,1.2995
6/2/2013,1.299
6/3/2013,1.307
6/4/2013,1.3079
6/5/2013,1.3091
6/6/2013,1.32436
6/7/2013,1.3222
6/8/2013,1.3222
6/9/2013,1.3206
6/10/2013,1.3256
6/11/2013,1.33124
6/12/2013,1.3338
6/13/2013,1.33661
6/14/2013,1.3341
6/15/2013,1.3346
6/16/2013,1.3347
6/17/2013,1.336
6/18/2013,1.33875
6/19/2013,1.3288
6/20/2013,1.32273
6/21/2013,1.3122
6/22/2013,1.3122
6/23/2013,1.3105
6/24/2013,1.31301
6/25/2013,1.3078
6/26/2013,1.3015
6/27/2013,1.3034
6/28/2013,1.3007
6/29/2013,1.3009
6/30/2013,1.301
7/1/2013,1.30636
7/2/2013,1.2976
7/3/2013,1.30094
7/4/2013,1.29088
7/5/2013,1.2832
7/6/2013,1.2832
7/7/2013,1.2828
7/8/2013,1.287
7/9/2013,1.2778
7/10/2013,1.3148
7/11/2013,1.30945
7/12/2013,1.30668
7/13/2013,1.3066
7/14/2013,1.30593
7/15/2013,1.30607
7/16/2013,1.31515
7/17/2013,1.3115
7/18/2013,1.31089
7/19/2013,1.31381
7/20/2013,1.3144
7/21/2013,1.31444
7/22/2013,1.31831
7/23/2013,1.3222
7/24/2013,1.3194
7/25/2013,1.3282
7/26/2013,1.3278
7/27/2013,1.3278
7/28/2013,1.3285
7/29/2013,1.3259
7/30/2013,1.32602
7/31/2013,1.32929
8/1/2013,1.3211
8/2/2013,1.32778
8/3/2013,1.3281
8/4/2013,1.3279
8/5/2013,1.3257
8/6/2013,1.33075
8/7/2013,1.3338
8/8/2013,1.33798
8/9/2013,1.3342
8/10/2013,1.3341
8/11/2013,1.33336
8/12/2013,1.32937
8/13/2013,1.32609
8/14/2013,1.32562
8/15/2013,1.33465
