Date,Close
8/21/2013,1.56218
8/22/2013,1.5591
8/23/2013,1.5568
8/24/2013,1.5568
8/25/2013,1.5572
8/26/2013,1.5579
8/27/2013,1.55479
8/28/2013,1.5532
8/29/2013,1.55025
8/30/2013,1.5508
8/31/2013,1.5508
9/1/2013,1.5514
9/2/2013,1.5543
9/3/2013,1.55594
9/4/2013,1.5622
9/5/2013,1.55855
9/6/2013,1.5632
9/7/2013,1.5632
9/8/2013,1.5628
9/9/2013,1.5693
9/10/2013,1.57285
9/11/2013,1.5817
9/12/2013,1.5802
9/13/2013,1.58725
9/14/2013,1.5874
9/15/2013,1.5944
9/16/2013,1.58983
9/17/2013,1.59058
9/18/2013,1.6127
9/19/2013,1.603
9/20/2013,1.60029
9/21/2013,1.6004
9/22/2013,1.60095
9/23/2013,1.604
9/24/2013,1.59989
9/25/2013,1.60745
9/26/2013,1.60362
9/27/2013,1.61357
9/28/2013,1.614
9/29/2013,1.616
9/30/2013,1.619
10/1/2013,1.61957
10/2/2013,1.62233
10/3/2013,1.61601
10/4/2013,1.6008
10/5/2013,1.6008
10/6/2013,1.6039
10/7/2013,1.609
10/8/2013,1.60869
10/9/2013,1.59565
10/10/2013,1.59729
10/11/2013,1.59515
10/12/2013,1.5954
10/13/2013,1.59666
10/14/2013,1.59728
10/15/2013,1.59909
10/16/2013,1.5945
10/17/2013,1.61577
10/18/2013,1.6164
10/19/2013,1.6164
10/20/2013,1.61719
10/21/2013,1.6146
10/22/2013,1.62336
10/23/2013,1.6162
10/24/2013,1.61973
10/25/2013,1.6163
10/26/2013,1.6164
10/27/2013,1.617
10/28/2013,1.61399
10/29/2013,1.6046
10/30/2013,1.6024
10/31/2013,1.60442
11/1/2013,1.5925
11/2/2013,1.5925
11/3/2013,1.59215
11/4/2013,1.59715
11/5/2013,1.6044
11/6/2013,1.60826
11/7/2013,1.6086
11/8/2013,1.60184
11/9/2013,1.601
11/10/2013,1.6001
11/11/2013,1.5985
11/12/2013,1.58874
11/13/2013,1.6041
11/14/2013,1.6051
11/15/2013,1.61151
11/16/2013,1.6111
11/17/2013,1.6112
11/18/2013,1.6114
11/19/2013,1.6133
11/20/2013,1.6097
11/21/2013,1.6186
11/22/2013,1.62224
11/23/2013,1.6223
11/24/2013,1.62305
11/25/2013,1.616
11/26/2013,1.62081
11/27/2013,1.6281
11/28/2013,1.63376
11/29/2013,1.63647
11/30/2013,1.6366
12/1/2013,1.63766
12/2/2013,1.6356
12/3/2013,1.6387
12/4/2013,1.6377
12/5/2013,1.6329
12/6/2013,1.63475
12/7/2013,1.6346
12/8/2013,1.6328
12/9/2013,1.64253
12/10/2013,1.6452
12/11/2013,1.63741
12/12/2013,1.63373
12/13/2013,1.6297
12/14/2013,1.6297
12/15/2013,1.6303
12/16/2013,1.6296
12/17/2013,1.62732
12/18/2013,1.63825
12/19/2013,1.6362
12/20/2013,1.6335
12/21/2013,1.6335
12/22/2013,1.6327
12/23/2013,1.63466
12/24/2013,1.6359
12/25/2013,1.635
12/26/2013,1.64121
12/27/2013,1.6479
12/28/2013,1.6479
12/29/2013,1.64791
12/30/2013,1.6491
12/31/2013,1.6557
1/1/2014,1.6575
1/2/2014,1.64444
1/3/2014,1.64164
1/4/2014,1.6414
1/5/2014,1.6411
1/6/2014,1.64153
1/7/2014,1.6395
1/8/2014,1.6441
1/9/2014,1.64771
1/10/2014,1.64817
1/11/2014,1.6479
1/12/2014,1.6487
1/13/2014,1.63877
1/14/2014,1.64319
1/15/2014,1.63589
1/16/2014,1.6353
1/17/2014,1.6424
1/18/2014,1.6424
1/19/2014,1.6413
1/20/2014,1.64209
1/21/2014,1.64737
1/22/2014,1.6561
1/23/2014,1.663
1/24/2014,1.6482
1/25/2014,1.6482
1/26/2014,1.649
1/27/2014,1.6572
1/28/2014,1.6567
1/29/2014,1.6556
1/30/2014,1.6496
1/31/2014,1.6435
2/1/2014,1.6435
2/2/2014,1.6432
2/3/2014,1.63071
2/4/2014,1.63293
2/5/2014,1.63206
2/6/2014,1.63191
2/7/2014,1.64059
2/8/2014,1.6409
2/9/2014,1.6406
2/10/2014,1.64077
2/11/2014,1.64453
2/12/2014,1.6608
2/13/2014,1.6655
2/14/2014,1.67449
2/15/2014,1.6745
2/16/2014,1.6758
2/17/2014,1.6718
2/18/2014,1.66828
2/19/2014,1.66755
2/20/2014,1.66586
2/21/2014,1.66155
2/22/2014,1.6616
2/23/2014,1.66309
2/24/2014,1.6654
2/25/2014,1.6673
2/26/2014,1.66672
2/27/2014,1.66896
2/28/2014,1.6743
3/1/2014,1.6743
3/2/2014,1.67288
3/3/2014,1.6666
3/4/2014,1.66615
3/5/2014,1.6715
3/6/2014,1.67397
3/7/2014,1.6713
3/8/2014,1.6713
3/9/2014,1.67279
3/10/2014,1.6638
3/11/2014,1.66171
3/12/2014,1.6618
3/13/2014,1.66222
3/14/2014,1.6646
3/15/2014,1.6646
3/16/2014,1.66422
3/17/2014,1.66377
3/18/2014,1.65944
3/19/2014,1.6534
3/20/2014,1.65044
3/21/2014,1.64862
3/22/2014,1.6485
3/23/2014,1.64877
3/24/2014,1.6496
3/25/2014,1.653
3/26/2014,1.65723
3/27/2014,1.66039
3/28/2014,1.66381
3/29/2014,1.6642
3/30/2014,1.66403
3/31/2014,1.66628
4/1/2014,1.6628
4/2/2014,1.66223
4/3/2014,1.65941
4/4/2014,1.6578
4/5/2014,1.6578
4/6/2014,1.65772
4/7/2014,1.66075
4/8/2014,1.6745
4/9/2014,1.67924
4/10/2014,1.6779
4/11/2014,1.67285
4/12/2014,1.6732
4/13/2014,1.6731
4/14/2014,1.67253
4/15/2014,1.6729
4/16/2014,1.67963
4/17/2014,1.67891
4/18/2014,1.6792
4/19/2014,1.6792
4/20/2014,1.6794
4/21/2014,1.6791
4/22/2014,1.68226
4/23/2014,1.6777
4/24/2014,1.68
4/25/2014,1.6804
4/26/2014,1.6799
4/27/2014,1.67987
4/28/2014,1.6809
4/29/2014,1.6822
4/30/2014,1.6874
5/1/2014,1.68892
5/2/2014,1.68726
5/3/2014,1.6873
5/4/2014,1.68752
5/5/2014,1.6866
5/6/2014,1.69735
5/7/2014,1.69529
5/8/2014,1.6932
5/9/2014,1.6852
5/10/2014,1.6852
5/11/2014,1.68564
5/12/2014,1.6866
5/13/2014,1.68277
5/14/2014,1.67655
5/15/2014,1.6791
5/16/2014,1.68131
5/17/2014,1.6815
5/18/2014,1.6823
5/19/2014,1.68112
5/20/2014,1.68348
5/21/2014,1.68973
5/22/2014,1.6867
5/23/2014,1.683
5/24/2014,1.683
5/25/2014,1.6834
5/26/2014,1.6838
5/27/2014,1.68093
5/28/2014,1.6714
5/29/2014,1.67194
5/30/2014,1.6754
5/31/2014,1.6759
6/1/2014,1.6753
6/2/2014,1.6745
6/3/2014,1.6744
6/4/2014,1.67355
6/5/2014,1.68092
6/6/2014,1.6799
6/7/2014,1.6799
6/8/2014,1.6799
6/9/2014,1.68017
6/10/2014,1.6752
6/11/2014,1.6789
6/12/2014,1.6927
6/13/2014,1.69591
6/14/2014,1.697
6/15/2014,1.69723
6/16/2014,1.6976
6/17/2014,1.69594
6/18/2014,1.69883
6/19/2014,1.70368
6/20/2014,1.7011
6/21/2014,1.7011
6/22/2014,1.70178
6/23/2014,1.70287
6/24/2014,1.69838
6/25/2014,1.6985
6/26/2014,1.7028
6/27/2014,1.7035
6/28/2014,1.7037
6/29/2014,1.70346
6/30/2014,1.71041
7/1/2014,1.71478
7/2/2014,1.71602
7/3/2014,1.71534
7/4/2014,1.71579
7/5/2014,1.7158
7/6/2014,1.71559
7/7/2014,1.71326
7/8/2014,1.71314
7/9/2014,1.7155
7/10/2014,1.7128
7/11/2014,1.7114
7/12/2014,1.7114
7/13/2014,1.712
7/14/2014,1.7086
7/15/2014,1.714
7/16/2014,1.7137
7/17/2014,1.7088
7/18/2014,1.7086
7/19/2014,1.7087
7/20/2014,1.7087
7/21/2014,1.7072
7/22/2014,1.70655
7/23/2014,1.7034
7/24/2014,1.69846
7/25/2014,1.6973
7/26/2014,1.6975
7/27/2014,1.6978
7/28/2014,1.698
7/29/2014,1.6944
7/30/2014,1.69103
7/31/2014,1.6886
8/1/2014,1.68178
8/2/2014,1.682
8/3/2014,1.6817
8/4/2014,1.68603
8/5/2014,1.6879
8/6/2014,1.6853
8/7/2014,1.6831
8/8/2014,1.6772
8/9/2014,1.6774
8/10/2014,1.6779
8/11/2014,1.6786
8/12/2014,1.6809
8/13/2014,1.6689
8/14/2014,1.6682
8/15/2014,1.6692
8/16/2014,1.6693
8/17/2014,1.67162
8/18/2014,1.6723
8/19/2014,1.6618
8/20/2014,1.6597
8/21/2014,1.6577
8/22/2014,1.6571
8/23/2014,1.6571
8/24/2014,1.654
8/25/2014,1.6567
8/26/2014,1.65448
8/27/2014,1.65733
8/28/2014,1.6582
8/29/2014,1.6596
8/30/2014,1.6601
8/31/2014,1.6589
9/1/2014,1.6611
9/2/2014,1.6471
9/3/2014,1.6461
9/4/2014,1.63208
9/5/2014,1.63247
9/6/2014,1.6326
9/7/2014,1.62164
9/8/2014,1.6093
9/9/2014,1.6107
9/10/2014,1.6202
9/11/2014,1.6253
9/12/2014,1.62634
9/13/2014,1.6267
9/14/2014,1.6256
9/15/2014,1.62298
9/16/2014,1.62491
9/17/2014,1.62465
9/18/2014,1.64454
9/19/2014,1.6287
9/20/2014,1.6287
9/21/2014,1.6303
9/22/2014,1.6364
9/23/2014,1.6389
9/24/2014,1.6331
9/25/2014,1.63225
9/26/2014,1.62418
9/27/2014,1.6244
9/28/2014,1.6237
9/29/2014,1.62404
9/30/2014,1.62151
10/1/2014,1.6185
10/2/2014,1.6149
10/3/2014,1.5963
10/4/2014,1.5974
10/5/2014,1.5959
10/6/2014,1.60829
10/7/2014,1.60943
10/8/2014,1.6157
10/9/2014,1.6116
10/10/2014,1.6074
10/11/2014,1.6075
10/12/2014,1.60916
10/13/2014,1.60722
10/14/2014,1.58874
10/15/2014,1.5995
10/16/2014,1.6078
10/17/2014,1.60902
10/18/2014,1.6089
10/19/2014,1.6088
10/20/2014,1.616
10/21/2014,1.6109
10/22/2014,1.6044
10/23/2014,1.6034
10/24/2014,1.60885
10/25/2014,1.6089
10/26/2014,1.6088
10/27/2014,1.61227
10/28/2014,1.6141
10/29/2014,1.6003
10/30/2014,1.5995
10/31/2014,1.5997
11/1/2014,1.59802
11/2/2014,1.597
11/3/2014,1.5976
11/4/2014,1.6003
11/5/2014,1.59617
11/6/2014,1.5839
11/7/2014,1.5871
11/8/2014,1.5869
11/9/2014,1.58804
11/10/2014,1.585
11/11/2014,1.5923
11/12/2014,1.5767
11/13/2014,1.5701
11/14/2014,1.56667
11/15/2014,1.5668
11/16/2014,1.5667
11/17/2014,1.56358
11/18/2014,1.56282
11/19/2014,1.5669
11/20/2014,1.56915
11/21/2014,1.5659
11/22/2014,1.5659
11/23/2014,1.5645
11/24/2014,1.5693
11/25/2014,1.57127
11/26/2014,1.57863
11/27/2014,1.5722
11/28/2014,1.5647
11/29/2014,1.5643
11/30/2014,1.561
12/1/2014,1.5731
12/2/2014,1.5645
12/3/2014,1.56924
12/4/2014,1.5676
12/5/2014,1.5582
12/6/2014,1.5582
12/7/2014,1.55642
12/8/2014,1.56485
12/9/2014,1.5685
12/10/2014,1.573
12/11/2014,1.57191
12/12/2014,1.57092
12/13/2014,1.5716
12/14/2014,1.57278
12/15/2014,1.56418
12/16/2014,1.5739
12/17/2014,1.55705
12/18/2014,1.5664
12/19/2014,1.5628
12/20/2014,1.5626
12/21/2014,1.56274
12/22/2014,1.55751
12/23/2014,1.552
12/24/2014,1.5548
12/25/2014,1.5558
12/26/2014,1.5558
12/27/2014,1.5557
12/28/2014,1.5551
12/29/2014,1.55132
12/30/2014,1.5565
12/31/2014,1.5575
1/1/2015,1.55798
1/2/2015,1.53252
1/3/2015,1.5325
1/4/2015,1.5284
1/5/2015,1.5256
1/6/2015,1.5136
1/7/2015,1.5104
1/8/2015,1.50848
1/9/2015,1.5159
1/10/2015,1.5157
1/11/2015,1.5187
1/12/2015,1.5166
1/13/2015,1.5167
1/14/2015,1.5231
1/15/2015,1.5178
1/16/2015,1.5149
1/17/2015,1.51526
1/18/2015,1.514
1/19/2015,1.5087
1/20/2015,1.5143
1/21/2015,1.51421
1/22/2015,1.50061
1/23/2015,1.4989
1/24/2015,1.499
1/25/2015,1.49926
1/26/2015,1.50838
1/27/2015,1.5185
1/28/2015,1.51408
1/29/2015,1.5077
1/30/2015,1.5067
1/31/2015,1.5067
2/1/2015,1.5084
2/2/2015,1.50251
2/3/2015,1.514
2/4/2015,1.5176
2/5/2015,1.5322
2/6/2015,1.5241
2/7/2015,1.5242
2/8/2015,1.5234
2/9/2015,1.52149
2/10/2015,1.5257
2/11/2015,1.5241
2/12/2015,1.5389
2/13/2015,1.5398
2/14/2015,1.5387
2/15/2015,1.5404
2/16/2015,1.5353
2/17/2015,1.53528
2/18/2015,1.5436
2/19/2015,1.5417
2/20/2015,1.5403
2/21/2015,1.539
2/22/2015,1.53861
2/23/2015,1.5452
2/24/2015,1.5437
2/25/2015,1.5526
2/26/2015,1.54153
2/27/2015,1.5433
2/28/2015,1.5432
3/1/2015,1.5404
3/2/2015,1.53575
3/3/2015,1.53652
3/4/2015,1.52626
3/5/2015,1.52461
3/6/2015,1.5034
3/7/2015,1.5032
3/8/2015,1.5057
3/9/2015,1.51021
3/10/2015,1.5077
3/11/2015,1.4933
3/12/2015,1.48916
3/13/2015,1.474
3/14/2015,1.474
3/15/2015,1.4752
3/16/2015,1.48227
3/17/2015,1.47507
3/18/2015,1.49597
3/19/2015,1.47593
3/20/2015,1.495
3/21/2015,1.4948
3/22/2015,1.49389
3/23/2015,1.4949
3/24/2015,1.4832
3/25/2015,1.48751
3/26/2015,1.4857
3/27/2015,1.4874
3/28/2015,1.4871
3/29/2015,1.4883
3/30/2015,1.4808
3/31/2015,1.4828
4/1/2015,1.48346
4/2/2015,1.48276
4/3/2015,1.4827
4/4/2015,1.4914
4/5/2015,1.4928
4/6/2015,1.48877
4/7/2015,1.4821
4/8/2015,1.4875
4/9/2015,1.4715
4/10/2015,1.46321
4/11/2015,1.4638
4/12/2015,1.46392
4/13/2015,1.46668
4/14/2015,1.477
4/15/2015,1.48266
4/16/2015,1.49228
4/17/2015,1.4962
4/18/2015,1.49609
4/19/2015,1.49652
4/20/2015,1.49084
4/21/2015,1.4932
4/22/2015,1.5036
4/23/2015,1.5051
4/24/2015,1.51863
4/25/2015,1.5178
4/26/2015,1.51747
4/27/2015,1.52224
4/28/2015,1.53323
4/29/2015,1.54246
4/30/2015,1.53531
5/1/2015,1.5351
5/2/2015,1.5138
5/3/2015,1.5145
5/4/2015,1.512
5/5/2015,1.5171
5/6/2015,1.5238
5/7/2015,1.54
5/8/2015,1.5439
5/9/2015,1.5459
5/10/2015,1.54341
5/11/2015,1.5576
5/12/2015,1.5667
5/13/2015,1.5734
5/14/2015,1.577
5/15/2015,1.5725
5/16/2015,1.5723
5/17/2015,1.5739
5/18/2015,1.5661
5/19/2015,1.5512
5/20/2015,1.55405
5/21/2015,1.5662
5/22/2015,1.5488
5/23/2015,1.54783
5/25/2015,1.54697
5/26/2015,1.5394
5/27/2015,1.5347
5/28/2015,1.5317
5/29/2015,1.529
5/30/2015,1.52868
6/1/2015,1.5196
6/2/2015,1.5337
6/3/2015,1.53253
6/4/2015,1.536
6/5/2015,1.527
6/6/2015,1.5268
6/8/2015,1.5341
6/9/2015,1.53887
6/10/2015,1.5496
6/11/2015,1.55107
6/12/2015,1.5557
6/15/2015,1.55933
6/16/2015,1.5634
6/17/2015,1.58454
6/18/2015,1.5875
6/19/2015,1.5882
6/22/2015,1.5826
6/23/2015,1.5736
6/24/2015,1.5705
6/25/2015,1.57436
6/26/2015,1.575
6/29/2015,1.5725
6/30/2015,1.5684
7/1/2015,1.5603
7/2/2015,1.5606
7/3/2015,1.5569
7/6/2015,1.55978
7/7/2015,1.546
7/8/2015,1.5367
7/9/2015,1.53702
7/10/2015,1.5524
7/13/2015,1.548
7/14/2015,1.5633
7/15/2015,1.5629
7/16/2015,1.56102
7/17/2015,1.5609
7/18/2015,1.55955
7/20/2015,1.5567
7/21/2015,1.5552
7/22/2015,1.5612
7/23/2015,1.5516
7/24/2015,1.5512
7/27/2015,1.5561
7/28/2015,1.56071
7/29/2015,1.55991
7/30/2015,1.56021
7/31/2015,1.5623
8/1/2015,1.562
8/3/2015,1.5587
8/4/2015,1.5563
8/5/2015,1.5602
8/6/2015,1.5512
8/7/2015,1.5495
8/8/2015,1.5492
8/10/2015,1.55835
8/11/2015,1.5579
8/12/2015,1.561
8/13/2015,1.5613
8/14/2015,1.5641
8/17/2015,1.5582
8/18/2015,1.56627
8/19/2015,1.5681
8/20/2015,1.5687
8/21/2015,1.5697
8/22/2015,1.5685
8/24/2015,1.5758
8/25/2015,1.56932
8/26/2015,1.5477
8/27/2015,1.5409
8/28/2015,1.5391
8/29/2015,1.53852
8/31/2015,1.53635
9/1/2015,1.53021
9/2/2015,1.5303
9/3/2015,1.52584
9/4/2015,1.5169
9/5/2015,1.51585
9/7/2015,1.52765
9/8/2015,1.5396
9/9/2015,1.5355
9/10/2015,1.54388
9/11/2015,1.54275
9/14/2015,1.5425
9/15/2015,1.5342
9/16/2015,1.5519
9/17/2015,1.5565
9/18/2015,1.5531
9/19/2015,1.5533
9/21/2015,1.5505
9/22/2015,1.535
9/23/2015,1.5246
9/24/2015,1.5226
9/25/2015,1.51794
9/26/2015,1.51795
9/28/2015,1.516
9/29/2015,1.5154
9/30/2015,1.5119
10/1/2015,1.5137
10/2/2015,1.5181
10/3/2015,1.5176
10/5/2015,1.5151
10/6/2015,1.5224
10/7/2015,1.5313
10/8/2015,1.5348
10/9/2015,1.5307
10/12/2015,1.5335
10/13/2015,1.5253
10/14/2015,1.5475
10/15/2015,1.547
10/16/2015,1.5434
10/19/2015,1.5467
10/20/2015,1.5444
10/21/2015,1.54216
10/22/2015,1.5381
10/23/2015,1.5313
10/26/2015,1.53563
10/27/2015,1.531
10/28/2015,1.5267
10/29/2015,1.5319
10/30/2015,1.5427
10/31/2015,1.54237
11/2/2015,1.54212
11/3/2015,1.54177
11/4/2015,1.53877
11/5/2015,1.52082
11/6/2015,1.5048
11/7/2015,1.5049
11/9/2015,1.51186
11/10/2015,1.51353
11/11/2015,1.522
11/12/2015,1.52314
11/13/2015,1.5233
11/14/2015,1.523507
11/16/2015,1.52001
11/17/2015,1.5215
11/18/2015,1.5238
11/19/2015,1.52841
11/20/2015,1.519
11/21/2015,1.5185
11/22/2015,1.51867
11/23/2015,1.51247
11/24/2015,1.5083
11/25/2015,1.51216
11/26/2015,1.50974
11/27/2015,1.50296
11/28/2015,1.5036
11/30/2015,1.5055
12/1/2015,1.5074
12/2/2015,1.49451
12/3/2015,1.5131
12/4/2015,1.511
12/5/2015,1.511304
12/7/2015,1.50479
12/8/2015,1.50076
12/9/2015,1.5179
12/10/2015,1.5157
12/11/2015,1.5216
12/12/2015,1.5218
12/14/2015,1.5156
12/15/2015,1.504
12/16/2015,1.4972
12/17/2015,1.4926
12/18/2015,1.48908
12/19/2015,1.4892
12/21/2015,1.4895
12/22/2015,1.4818
12/23/2015,1.48726
12/24/2015,1.49107
12/25/2015,1.4915
12/26/2015,1.46962
12/28/2015,1.4888
12/29/2015,1.48198
12/30/2015,1.4815
12/31/2015,1.47363
1/1/2016,1.4743
1/2/2016,1.47273
1/3/2016,1.4734
1/4/2016,1.471
1/5/2016,1.46737
1/6/2016,1.4627
1/7/2016,1.4621
1/8/2016,1.45176
1/9/2016,1.4513
1/10/2016,1.4523
1/11/2016,1.4542
1/12/2016,1.4435
1/13/2016,1.44093
1/14/2016,1.4422
1/15/2016,1.42531
1/16/2016,1.4249
1/17/2016,1.427
1/18/2016,1.4249
1/19/2016,1.41788
1/20/2016,1.41976
1/21/2016,1.42243
1/22/2016,1.42642
1/23/2016,1.4264
1/24/2016,1.42524
1/25/2016,1.424
1/26/2016,1.4341
1/27/2016,1.4242
1/28/2016,1.4357
