Date,Close
10/1/2012,0.7989
10/2/2012,0.8007
10/3/2012,0.80193
10/4/2012,0.80367
10/5/2012,0.8078
10/6/2012,0.8074
10/7/2012,0.8068
10/8/2012,0.8092
10/9/2012,0.80449
10/10/2012,0.8024
10/11/2012,0.8055
10/12/2012,0.8062
10/13/2012,0.8052
10/14/2012,0.8054
10/15/2012,0.8056
10/16/2012,0.81251
10/17/2012,0.8122
10/18/2012,0.8142
10/19/2012,0.8132
10/20/2012,0.8134
10/21/2012,0.81364
10/22/2012,0.8156
10/23/2012,0.8139
10/24/2012,0.80866
10/25/2012,0.8025
10/26/2012,0.8035
10/27/2012,0.8035
10/28/2012,0.8033
10/29/2012,0.8049
10/30/2012,0.80636
10/31/2012,0.8035
11/1/2012,0.8024
11/2/2012,0.8008
11/3/2012,0.801
11/4/2012,0.8005
11/5/2012,0.80065
11/6/2012,0.80084
11/7/2012,0.79846
11/8/2012,0.7975
11/9/2012,0.7993
11/10/2012,0.7993
11/11/2012,0.80021
11/12/2012,0.8003
11/13/2012,0.8005
11/14/2012,0.8036
11/15/2012,0.8057
11/16/2012,0.802
11/17/2012,0.8018
11/18/2012,0.80217
11/19/2012,0.8035
11/20/2012,0.8045
11/21/2012,0.805
11/22/2012,0.8075
11/23/2012,0.809
11/24/2012,0.809
11/25/2012,0.80901
11/26/2012,0.80991
11/27/2012,0.8074
11/28/2012,0.8086
11/29/2012,0.809
11/30/2012,0.8108
12/1/2012,0.8114
12/2/2012,0.81096
12/3/2012,0.8114
12/4/2012,0.81342
12/5/2012,0.8121
12/6/2012,0.80761
12/7/2012,0.8059
12/8/2012,0.8058
12/9/2012,0.8045
12/10/2012,0.8048
12/11/2012,0.8072
12/12/2012,0.8097
12/13/2012,0.81152
12/14/2012,0.8138
12/15/2012,0.814
12/16/2012,0.8139
12/17/2012,0.81248
12/18/2012,0.814
12/19/2012,0.813
12/20/2012,0.8133
12/21/2012,0.8152
12/22/2012,0.8151
12/23/2012,0.8159
12/24/2012,0.8169
12/25/2012,0.8167
12/26/2012,0.81993
12/27/2012,0.8218
12/28/2012,0.8171
12/29/2012,0.8171
12/30/2012,0.8182
12/31/2012,0.8098
1/1/2013,0.8125
1/2/2013,0.8115
1/3/2013,0.8101
1/4/2013,0.8133
1/5/2013,0.8134
1/6/2013,0.8133
1/7/2013,0.8138
1/8/2013,0.81445
1/9/2013,0.81507
1/10/2013,0.8211
1/11/2013,0.8271
1/12/2013,0.8267
1/13/2013,0.8285
1/14/2013,0.832
1/15/2013,0.8279
1/16/2013,0.83065
1/17/2013,0.83699
1/18/2013,0.8391
1/19/2013,0.8387
1/20/2013,0.8397
1/21/2013,0.8405
1/22/2013,0.8408
1/23/2013,0.8404
1/24/2013,0.84703
1/25/2013,0.8521
1/26/2013,0.8511
1/27/2013,0.8532
1/28/2013,0.85654
1/29/2013,0.85644
1/30/2013,0.8589
1/31/2013,0.85782
2/1/2013,0.869
2/2/2013,0.8694
2/3/2013,0.869
2/4/2013,0.85734
2/5/2013,0.8669
2/6/2013,0.8632
2/7/2013,0.8523
